0  0 0 0 0 
 8.7217261957796e-05, 953.67431640625, 6.67973532038385e-06, 9.429510683955e-06 
 0.000168347813470035, 953.67431640625, 6.44176499256008e-08, -2.52559158662764e-07 
 6.06686294922967e-05, 953.67431640625, 2.13903063717474e-09, 5.08142316132235e-09 
 8.9517359874883e-05, 953.67431640625, 3.55267688036736e-05, -2.90453802460607e-05 
 5.90717996193134e-05, 953.67431640625, 4.10399897104397e-07, -8.23329769820304e-08 
 0.000165195432610399, 953.67431640625, 5.048727518743e-06, -7.01494692129668e-06 
 0.000114052580761083, 953.67431640625, 0.000492499087401917, 3.80085567952703e-05 
 0.000177222851082812, 953.67431640625, 0.00013938688367964, 0.000105240085799264 
 8.6901608884128e-05, 953.67431640625, 4.11484287824899e-05, -7.63587638008205e-05 
 5.44685390420985e-05, 953.67431640625, 7.50780171771529e-06, 1.67768399690544e-05 
